     TIME           U            X
   0.00000000       0.00000000      0.829999924    
   0.00000000       0.00000000      0.839999914    
   0.00000000       0.00000000      0.849999905    
   0.00000000       0.00000000      0.860000014    
   0.00000000       0.00000000      0.870000005    
   0.00000000       0.00000000      0.879999995    
   0.00000000       0.00000000      0.889999986    
   0.00000000       0.00000000      0.899999976    
   0.00000000       0.00000000      0.909999967    
   0.00000000       0.00000000      0.919999957    
   0.00000000       0.00000000      0.929999948    
   0.00000000       0.00000000      0.939999938    
   0.00000000       0.00000000      0.949999928    
   0.00000000       0.00000000      0.959999919    
   0.00000000       0.00000000      0.969999909    
   0.00000000       0.00000000      0.979999900    
   0.00000000       0.00000000      0.990000010    
   0.00000000       0.00000000       1.00000000    

  0.125000000       1.00000000      -1.00000000    
  0.125000000       1.00000000     -0.990000010    
  0.125000000       1.00000000     -0.980000019    
  0.125000000       1.00000000     -0.970000029    
  0.125000000       1.00000000     -0.959999979    
  0.125000000       1.00000000     -0.949999988    
  0.125000000       1.00000000     -0.939999998    
  0.125000000       1.00000000     -0.930000007    
  0.125000000       1.00000000     -0.920000017    
  0.125000000       1.00000000     -0.910000026    
  0.125000000       1.00000000     -0.899999976    
  0.125000000       1.00000000     -0.889999986    
  0.125000000       1.00000000     -0.879999995    
  0.125000000       1.00000000     -0.870000005    
  0.125000000       1.00000000     -0.860000014    
  0.125000000       1.00000000     -0.850000024    
  0.125000000       1.00000000     -0.840000033    
  0.125000000       1.00000000     -0.829999983    
  0.125000000       1.00000000     -0.819999993    
  0.125000000       1.00000000     -0.810000002    
  0.125000000       1.00000000     -0.800000012    
  0.125000000       1.00000000     -0.790000021    
  0.125000000       1.00000000     -0.779999971    
  0.125000000       1.00000000     -0.769999981    
  0.125000000       1.00000000     -0.759999990    
  0.125000000       1.00000000     -0.750000000    
  0.125000000       1.00000000     -0.740000010    
  0.125000000       1.00000000     -0.730000019    
  0.125000000       1.00000000     -0.720000029    
  0.125000000       1.00000000     -0.710000038    
  0.125000000       1.00000000     -0.700000048    
  0.125000000       1.00000000     -0.689999998    
  0.125000000       1.00000000     -0.680000007    
  0.125000000       1.00000000     -0.670000017    
  0.125000000       1.00000000     -0.659999967    
  0.125000000       1.00000000     -0.649999976    
  0.125000000       1.00000000     -0.639999986    
  0.125000000       1.00000000     -0.629999995    
  0.125000000       1.00000000     -0.620000005    
  0.125000000       1.00000000     -0.610000014    
  0.125000000       1.00000000     -0.600000024    
  0.125000000       1.00000000     -0.590000033    
  0.125000000       1.00000000     -0.580000043    
  0.125000000       1.00000000     -0.570000052    
  0.125000000       1.00000000     -0.560000002    
  0.125000000       1.00000000     -0.550000012    
  0.125000000       1.00000000     -0.540000021    
  0.125000000       1.00000000     -0.529999971    
  0.125000000       1.00000000     -0.519999981    
  0.125000000       1.00000000     -0.509999990    
  0.125000000       1.00000000     -0.500000000    
  0.125000000       1.00000000     -0.490000010    
  0.125000000       1.00000000     -0.480000019    
  0.125000000       1.00000000     -0.470000029    
  0.125000000       1.00000000     -0.460000038    
  0.125000000       1.00000000     -0.449999988    
  0.125000000       1.00000000     -0.439999998    
  0.125000000       1.00000000     -0.430000007    
  0.125000000       1.00000000     -0.420000017    
  0.125000000       1.00000000     -0.410000026    
  0.125000000       1.00000000     -0.400000036    
  0.125000000       1.00000000     -0.389999986    
  0.125000000       1.00000000     -0.379999995    
  0.125000000       1.00000000     -0.370000005    
  0.125000000       1.00000000     -0.360000014    
  0.125000000       1.00000000     -0.350000024    
  0.125000000       1.00000000     -0.340000033    
  0.125000000       1.00000000     -0.330000043    
  0.125000000       1.00000000     -0.319999993    
  0.125000000       1.00000000     -0.310000002    
  0.125000000       1.00000000     -0.300000012    
  0.125000000       1.00000000     -0.290000021    
  0.125000000       1.00000000     -0.280000031    
  0.125000000       1.00000000     -0.270000041    
  0.125000000       1.00000000     -0.259999990    
  0.125000000       1.00000000     -0.250000000    
  0.125000000       1.00000000     -0.240000010    
  0.125000000       1.00000000     -0.230000019    
  0.125000000       1.00000000     -0.220000029    
  0.125000000       1.00000000     -0.210000038    
  0.125000000       1.00000000     -0.200000048    
  0.125000000       1.00000000     -0.189999998    
  0.125000000       1.00000000     -0.180000007    
  0.125000000       1.00000000     -0.170000017    
  0.125000000       1.00000000     -0.160000026    
  0.125000000       1.00000000     -0.150000036    
  0.125000000       1.00000000     -0.140000045    
  0.125000000       1.00000000     -0.129999995    
  0.125000000       1.00000000     -0.120000005    
  0.125000000       1.00000000     -0.110000014    
  0.125000000       1.00000000     -0.100000024    
  0.125000000       1.00000000      -9.00000334E-02
  0.125000000       1.00000000      -8.00000429E-02
  0.125000000       1.00000000      -6.99999928E-02
  0.125000000       1.00000000      -6.00000024E-02
  0.125000000       1.00000000      -5.00000119E-02
  0.125000000       1.00000000      -4.00000215E-02
  0.125000000       1.00000000      -3.00000310E-02
  0.125000000       1.00000000      -2.00000405E-02
  0.125000000       1.00000000      -1.00000501E-02
  0.125000000       1.00000000       0.00000000    
  0.125000000       1.00000000       9.99999046E-03
  0.125000000      0.999999225       1.99999809E-02
  0.125000000      0.999990284       2.99999714E-02
  0.125000000      0.999921739       3.99999619E-02
  0.125000000      0.999544740       4.99999523E-02
  0.125000000      0.997961342       5.99999428E-02
  0.125000000      0.992683351       6.99999332E-02
  0.125000000      0.978357375       7.99999237E-02
  0.125000000      0.946123958       9.00000334E-02
  0.125000000      0.885238528      0.100000024    
  0.125000000      0.787821889      0.110000014    
  0.125000000      0.654981017      0.120000005    
  0.125000000      0.500000000      0.129999995    
  0.125000000      0.345018983      0.139999986    
  0.125000000      0.212178111      0.149999976    
  0.125000000      0.114761472      0.159999967    
  0.125000000       5.38760722E-02  0.169999957    
  0.125000000       2.16426253E-02  0.179999948    
  0.125000000       7.31664896E-03  0.189999938    
  0.125000000       2.03865767E-03  0.199999928    
  0.125000000       4.55260277E-04  0.209999919    
  0.125000000       7.82608986E-05  0.220000029    
  0.125000000       9.71555710E-06  0.230000019    
  0.125000000       7.74860382E-07  0.240000010    
  0.125000000       2.98023224E-08  0.250000000    
  0.125000000       0.00000000      0.259999990    
  0.125000000       0.00000000      0.269999981    
  0.125000000       0.00000000      0.279999971    
  0.125000000       0.00000000      0.289999962    
  0.125000000       0.00000000      0.299999952    
  0.125000000       0.00000000      0.309999943    
  0.125000000       0.00000000      0.319999933    
  0.125000000       0.00000000      0.329999924    
  0.125000000       0.00000000      0.339999914    
  0.125000000       0.00000000      0.350000024    
  0.125000000       0.00000000      0.360000014    
  0.125000000       0.00000000      0.370000005    
  0.125000000       0.00000000      0.379999995    
  0.125000000       0.00000000      0.389999986    
  0.125000000       0.00000000      0.399999976    
  0.125000000       0.00000000      0.409999967    
  0.125000000       0.00000000      0.419999957    
  0.125000000       0.00000000      0.429999948    
  0.125000000       0.00000000      0.439999938    
  0.125000000       0.00000000      0.449999928    
  0.125000000       0.00000000      0.459999919    
  0.125000000       0.00000000      0.469999909    
  0.125000000       0.00000000      0.480000019    
  0.125000000       0.00000000      0.490000010    
  0.125000000       0.00000000      0.500000000    
  0.125000000       0.00000000      0.509999990    
  0.125000000       0.00000000      0.519999981    
  0.125000000       0.00000000      0.529999971    
  0.125000000       0.00000000      0.539999962    
  0.125000000       0.00000000      0.549999952    
  0.125000000       0.00000000      0.559999943    
  0.125000000       0.00000000      0.569999933    
  0.125000000       0.00000000      0.579999924    
  0.125000000       0.00000000      0.589999914    
  0.125000000       0.00000000      0.599999905    
  0.125000000       0.00000000      0.610000014    
  0.125000000       0.00000000      0.620000005    
  0.125000000       0.00000000      0.629999995    
  0.125000000       0.00000000      0.639999986    
  0.125000000       0.00000000      0.649999976    
  0.125000000       0.00000000      0.659999967    
  0.125000000       0.00000000      0.669999957    
  0.125000000       0.00000000      0.679999948    
  0.125000000       0.00000000      0.689999938    
  0.125000000       0.00000000      0.699999928    
  0.125000000       0.00000000      0.709999919    
  0.125000000       0.00000000      0.719999909    
  0.125000000       0.00000000      0.730000019    
  0.125000000       0.00000000      0.740000010    
  0.125000000       0.00000000      0.750000000    
  0.125000000       0.00000000      0.759999990    
  0.125000000       0.00000000      0.769999981    
  0.125000000       0.00000000      0.779999971    
  0.125000000       0.00000000      0.789999962    
  0.125000000       0.00000000      0.799999952    
  0.125000000       0.00000000      0.809999943    
  0.125000000       0.00000000      0.819999933    
  0.125000000       0.00000000      0.829999924    
  0.125000000       0.00000000      0.839999914    
  0.125000000       0.00000000      0.849999905    
  0.125000000       0.00000000      0.860000014    
  0.125000000       0.00000000      0.870000005    
  0.125000000       0.00000000      0.879999995    
  0.125000000       0.00000000      0.889999986    
  0.125000000       0.00000000      0.899999976    
  0.125000000       0.00000000      0.909999967    
  0.125000000       0.00000000      0.919999957    
  0.125000000       0.00000000      0.929999948    
  0.125000000       0.00000000      0.939999938    
  0.125000000       0.00000000      0.949999928    
  0.125000000       0.00000000      0.959999919    
  0.125000000       0.00000000      0.969999909    
  0.125000000       0.00000000      0.979999900    
  0.125000000       0.00000000      0.990000010    
  0.125000000       0.00000000       1.00000000    

  0.250000000       1.00000000      -1.00000000    
  0.250000000       1.00000000     -0.990000010    
  0.250000000       1.00000000     -0.980000019    
  0.250000000       1.00000000     -0.970000029    
  0.250000000       1.00000000     -0.959999979    
  0.250000000       1.00000000     -0.949999988    
  0.250000000       1.00000000     -0.939999998    
  0.250000000       1.00000000     -0.930000007    
  0.250000000       1.00000000     -0.920000017    
  0.250000000       1.00000000     -0.910000026    
  0.250000000       1.00000000     -0.899999976    
  0.250000000       1.00000000     -0.889999986    
  0.250000000       1.00000000     -0.879999995    
  0.250000000       1.00000000     -0.870000005    
  0.250000000       1.00000000     -0.860000014    
  0.250000000       1.00000000     -0.850000024    
  0.250000000       1.00000000     -0.840000033    
  0.250000000       1.00000000     -0.829999983    
  0.250000000       1.00000000     -0.819999993    
  0.250000000       1.00000000     -0.810000002    
  0.250000000       1.00000000     -0.800000012    
  0.250000000       1.00000000     -0.790000021    
  0.250000000       1.00000000     -0.779999971    
  0.250000000       1.00000000     -0.769999981    
  0.250000000       1.00000000     -0.759999990    
  0.250000000       1.00000000     -0.750000000    
  0.250000000       1.00000000     -0.740000010    
  0.250000000       1.00000000     -0.730000019    
  0.250000000       1.00000000     -0.720000029    
  0.250000000       1.00000000     -0.710000038    
  0.250000000       1.00000000     -0.700000048    
  0.250000000       1.00000000     -0.689999998    
  0.250000000       1.00000000     -0.680000007    
  0.250000000       1.00000000     -0.670000017    
  0.250000000       1.00000000     -0.659999967    
  0.250000000       1.00000000     -0.649999976    
  0.250000000       1.00000000     -0.639999986    
  0.250000000       1.00000000     -0.629999995    
  0.250000000       1.00000000     -0.620000005    
  0.250000000       1.00000000     -0.610000014    
  0.250000000       1.00000000     -0.600000024    
  0.250000000       1.00000000     -0.590000033    
  0.250000000       1.00000000     -0.580000043    
  0.250000000       1.00000000     -0.570000052    
  0.250000000       1.00000000     -0.560000002    
  0.250000000       1.00000000     -0.550000012    
  0.250000000       1.00000000     -0.540000021    
  0.250000000       1.00000000     -0.529999971    
  0.250000000       1.00000000     -0.519999981    
  0.250000000       1.00000000     -0.509999990    
  0.250000000       1.00000000     -0.500000000    
  0.250000000       1.00000000     -0.490000010    
  0.250000000       1.00000000     -0.480000019    
  0.250000000       1.00000000     -0.470000029    
  0.250000000       1.00000000     -0.460000038    
  0.250000000       1.00000000     -0.449999988    
  0.250000000       1.00000000     -0.439999998    
  0.250000000       1.00000000     -0.430000007    
  0.250000000       1.00000000     -0.420000017    
  0.250000000       1.00000000     -0.410000026    
  0.250000000       1.00000000     -0.400000036    
  0.250000000       1.00000000     -0.389999986    
  0.250000000       1.00000000     -0.379999995    
  0.250000000       1.00000000     -0.370000005    
  0.250000000       1.00000000     -0.360000014    
  0.250000000       1.00000000     -0.350000024    
  0.250000000       1.00000000     -0.340000033    
  0.250000000       1.00000000     -0.330000043    
  0.250000000       1.00000000     -0.319999993    
  0.250000000       1.00000000     -0.310000002    
  0.250000000       1.00000000     -0.300000012    
  0.250000000       1.00000000     -0.290000021    
  0.250000000       1.00000000     -0.280000031    
  0.250000000       1.00000000     -0.270000041    
  0.250000000       1.00000000     -0.259999990    
  0.250000000       1.00000000     -0.250000000    
  0.250000000       1.00000000     -0.240000010    
  0.250000000       1.00000000     -0.230000019    
  0.250000000       1.00000000     -0.220000029    
  0.250000000       1.00000000     -0.210000038    
  0.250000000       1.00000000     -0.200000048    
  0.250000000       1.00000000     -0.189999998    
  0.250000000       1.00000000     -0.180000007    
  0.250000000       1.00000000     -0.170000017    
  0.250000000       1.00000000     -0.160000026    
  0.250000000       1.00000000     -0.150000036    
  0.250000000       1.00000000     -0.140000045    
  0.250000000       1.00000000     -0.129999995    
  0.250000000       1.00000000     -0.120000005    
  0.250000000       1.00000000     -0.110000014    
  0.250000000       1.00000000     -0.100000024    
  0.250000000       1.00000000      -9.00000334E-02
  0.250000000       1.00000000      -8.00000429E-02
  0.250000000       1.00000000      -6.99999928E-02
  0.250000000       1.00000000      -6.00000024E-02
  0.250000000       1.00000000      -5.00000119E-02
  0.250000000       1.00000000      -4.00000215E-02
  0.250000000       1.00000000      -3.00000310E-02
  0.250000000       1.00000000      -2.00000405E-02
  0.250000000       1.00000000      -1.00000501E-02
  0.250000000       1.00000000       0.00000000    
  0.250000000       1.00000000       9.99999046E-03
  0.250000000       1.00000000       1.99999809E-02
  0.250000000       1.00000000       2.99999714E-02
  0.250000000       1.00000000       3.99999619E-02
  0.250000000       1.00000000       4.99999523E-02
  0.250000000       1.00000000       5.99999428E-02
  0.250000000       1.00000000       6.99999332E-02
  0.250000000      0.999999940       7.99999237E-02
  0.250000000      0.999999464       9.00000334E-02
  0.250000000      0.999997258      0.100000024    
  0.250000000      0.999988079      0.110000014    
  0.250000000      0.999954939      0.120000005    
  0.250000000      0.999847114      0.129999995    
  0.250000000      0.999531925      0.139999986    
  0.250000000      0.998698950      0.149999976    
  0.250000000      0.996699810      0.159999967    
  0.250000000      0.992326677      0.169999957    
  0.250000000      0.983580470      0.179999948    
  0.250000000      0.967545748      0.189999938    
  0.250000000      0.940539837      0.199999928    
  0.250000000      0.898680627      0.209999919    
  0.250000000      0.838881850      0.220000029    
  0.250000000      0.760056138      0.230000019    
  0.250000000      0.664094448      0.240000010    
  0.250000000      0.556137562      0.250000000    
  0.250000000      0.443862408      0.259999990    
  0.250000000      0.335905522      0.269999981    
  0.250000000      0.239943847      0.279999971    
  0.250000000      0.161118165      0.289999962    
  0.250000000      0.101319373      0.299999952    
  0.250000000       5.94602302E-02  0.309999943    
  0.250000000       3.24543267E-02  0.319999933    
  0.250000000       1.64195709E-02  0.329999924    
  0.250000000       7.67333945E-03  0.339999914    
  0.250000000       3.30022443E-03  0.350000024    
  0.250000000       1.30108581E-03  0.360000014    
  0.250000000       4.68111481E-04  0.370000005    
  0.250000000       1.52932014E-04  0.379999995    
  0.250000000       4.51074520E-05  0.389999986    
  0.250000000       1.19306660E-05  0.399999976    
  0.250000000       2.80704990E-06  0.409999967    
  0.250000000       5.81777897E-07  0.419999957    
  0.250000000       1.04933875E-07  0.429999948    
  0.250000000       1.62187028E-08  0.439999938    
  0.250000000       2.10492601E-09  0.449999928    
  0.250000000       2.23089103E-10  0.459999919    
  0.250000000       1.85416127E-11  0.469999909    
  0.250000000       1.13331566E-12  0.480000019    
  0.250000000       4.52970994E-14  0.490000010    
  0.250000000       8.88178420E-16  0.500000000    
  0.250000000       0.00000000      0.509999990    
  0.250000000       0.00000000      0.519999981    
  0.250000000       0.00000000      0.529999971    
  0.250000000       0.00000000      0.539999962    
  0.250000000       0.00000000      0.549999952    
  0.250000000       0.00000000      0.559999943    
  0.250000000       0.00000000      0.569999933    
  0.250000000       0.00000000      0.579999924    
  0.250000000       0.00000000      0.589999914    
  0.250000000       0.00000000      0.599999905    
  0.250000000       0.00000000      0.610000014    
  0.250000000       0.00000000      0.620000005    
  0.250000000       0.00000000      0.629999995    
  0.250000000       0.00000000      0.639999986    
  0.250000000       0.00000000      0.649999976    
  0.250000000       0.00000000      0.659999967    
  0.250000000       0.00000000      0.669999957    
  0.250000000       0.00000000      0.679999948    
  0.250000000       0.00000000      0.689999938    
  0.250000000       0.00000000      0.699999928    
  0.250000000       0.00000000      0.709999919    
  0.250000000       0.00000000      0.719999909    
  0.250000000       0.00000000      0.730000019    
  0.250000000       0.00000000      0.740000010    
  0.250000000       0.00000000      0.750000000    
  0.250000000       0.00000000      0.759999990    
  0.250000000       0.00000000      0.769999981    
  0.250000000       0.00000000      0.779999971    
  0.250000000       0.00000000      0.789999962    
  0.250000000       0.00000000      0.799999952    
  0.250000000       0.00000000      0.809999943    
  0.250000000       0.00000000      0.819999933    
  0.250000000       0.00000000      0.829999924    
  0.250000000       0.00000000      0.839999914    
  0.250000000       0.00000000      0.849999905    
  0.250000000       0.00000000      0.860000014    
  0.250000000       0.00000000      0.870000005    
  0.250000000       0.00000000      0.879999995    
  0.250000000       0.00000000      0.889999986    
  0.250000000       0.00000000      0.899999976    
  0.250000000       0.00000000      0.909999967    
  0.250000000       0.00000000      0.919999957    
  0.250000000       0.00000000      0.929999948    
  0.250000000       0.00000000      0.939999938    
  0.250000000       0.00000000      0.949999928    
  0.250000000       0.00000000      0.959999919    
  0.250000000       0.00000000      0.969999909    
  0.250000000       0.00000000      0.979999900    
  0.250000000       0.00000000      0.990000010    
  0.250000000       0.00000000       1.00000000    

  0.500000000       1.00000000      -1.00000000    
  0.500000000       1.00000000     -0.990000010    
  0.500000000       1.00000000     -0.980000019    
  0.500000000       1.00000000     -0.970000029    
  0.500000000       1.00000000     -0.959999979    
  0.500000000       1.00000000     -0.949999988    
  0.500000000       1.00000000     -0.939999998    
  0.500000000       1.00000000     -0.930000007    
  0.500000000       1.00000000     -0.920000017    
  0.500000000       1.00000000     -0.910000026    
  0.500000000       1.00000000     -0.899999976    
  0.500000000       1.00000000     -0.889999986    
  0.500000000       1.00000000     -0.879999995    
  0.500000000       1.00000000     -0.870000005    
  0.500000000       1.00000000     -0.860000014    
  0.500000000       1.00000000     -0.850000024    
  0.500000000       1.00000000     -0.840000033    
  0.500000000       1.00000000     -0.829999983    
  0.500000000       1.00000000     -0.819999993    
  0.500000000       1.00000000     -0.810000002    
  0.500000000       1.00000000     -0.800000012    
  0.500000000       1.00000000     -0.790000021    
  0.500000000       1.00000000     -0.779999971    
  0.500000000       1.00000000     -0.769999981    
  0.500000000       1.00000000     -0.759999990    
  0.500000000       1.00000000     -0.750000000    
  0.500000000       1.00000000     -0.740000010    
  0.500000000       1.00000000     -0.730000019    
  0.500000000       1.00000000     -0.720000029    
  0.500000000       1.00000000     -0.710000038    
  0.500000000       1.00000000     -0.700000048    
  0.500000000       1.00000000     -0.689999998    
  0.500000000       1.00000000     -0.680000007    
  0.500000000       1.00000000     -0.670000017    
  0.500000000       1.00000000     -0.659999967    
  0.500000000       1.00000000     -0.649999976    
  0.500000000       1.00000000     -0.639999986    
  0.500000000       1.00000000     -0.629999995    
  0.500000000       1.00000000     -0.620000005    
  0.500000000       1.00000000     -0.610000014    
  0.500000000       1.00000000     -0.600000024    
  0.500000000       1.00000000     -0.590000033    
  0.500000000       1.00000000     -0.580000043    
  0.500000000       1.00000000     -0.570000052    
  0.500000000       1.00000000     -0.560000002    
  0.500000000       1.00000000     -0.550000012    
  0.500000000       1.00000000     -0.540000021    
  0.500000000       1.00000000     -0.529999971    
  0.500000000       1.00000000     -0.519999981    
  0.500000000       1.00000000     -0.509999990    
  0.500000000       1.00000000     -0.500000000    
  0.500000000       1.00000000     -0.490000010    
  0.500000000       1.00000000     -0.480000019    
  0.500000000       1.00000000     -0.470000029    
  0.500000000       1.00000000     -0.460000038    
  0.500000000       1.00000000     -0.449999988    
  0.500000000       1.00000000     -0.439999998    
  0.500000000       1.00000000     -0.430000007    
  0.500000000       1.00000000     -0.420000017    
  0.500000000       1.00000000     -0.410000026    
  0.500000000       1.00000000     -0.400000036    
  0.500000000       1.00000000     -0.389999986    
  0.500000000       1.00000000     -0.379999995    
  0.500000000       1.00000000     -0.370000005    
  0.500000000       1.00000000     -0.360000014    
  0.500000000       1.00000000     -0.350000024    
  0.500000000       1.00000000     -0.340000033    
